XP_046634281.1	PTHR34609:SF17	SUBFAMILY NOT NAMED	2.4e-50	171.2	5-165
XP_046655301.1	PTHR10390	HOMEOBOX PROTEIN SIX	1.4e-108	365.1	203-543
XP_046634927.1	PTHR24082:SF482	NUCLEAR RECEPTOR	1.7e-197	657.5	82-483
XP_046636460.1	PTHR13808:SF29	HISTONE ACETYLTRANSFERASE P300	1.4e-57	195.6	697-1098
XP_046656091.1	PTHR15605	KINESIN-ASSOCIATED PROTEINS	9.5e-215	715.5	5-695
XP_046649989.1	PTHR36175	CYANOPHYCINASE	4.9e-115	384.7	3-426
XP_046641840.1	PTHR12241:SF162	TUBULIN POLYGLUTAMYLASE TTLL4	4.5e-238	792.7	30-696
XP_046658108.1	PTHR11449	RIBOSOMAL PROTEIN L30	8.3e-60	199.8	4-111
XP_046644683.1	PTHR12268	E3 UBIQUITIN-PROTEIN LIGASE KCMF1	0	2299.0	30-4389
XP_046649119.1	PTHR28359	ASHWIN	1.1e-15	58.9	12-142
XP_046638719.1	PTHR13954:SF6	ENDORIBONUCLEASE	1.2e-47	163.4	4-169
XP_046634050.1	PTHR10677:SF16	UBIQUILIN-1	1.8e-183	612.2	2-566
XP_046652292.1	PTHR11733:SF199	NEPRILYSIN-4	3.7e-131	439.7	190-934
XP_046647472.1	PTHR18896:SF57	PHOSPHOLIPASE D1	0	1012.6	4-913
XP_046636500.1	PTHR15204:SF0	LARGE PROLINE-RICH PROTEIN BAG6	5.6e-80	270.8	2-1133
XP_046631072.1	PTHR11654:SF289	PEPTIDE TRANSPORTER 3	1.3e-195	652.6	80-806
XP_046655824.1	PTHR10037:SF230	CA[2+]-CHANNEL PROTEIN ALPHA[[1]] SUBUNIT T, ISOFORM F	0	2529.0	161-2582
XP_046654794.1	PTHR23320:SF165	PROTEIN CBG27997	2.8e-17	63.7	4-188
XP_046653830.1	PTHR24093:SF284	PLASMA MEMBRANE CALCIUM-TRANSPORTING ATPASE 3	0	1700.7	11-1066
XP_046654970.1	PTHR22955:SF69	INTEGRASE CATALYTIC DOMAIN-CONTAINING PROTEIN	6.8e-53	180.7	38-399
XP_046639817.1	PTHR23357	UNCHARACTERIZED	5.5e-144	479.7	6-352
XP_046648977.1	PTHR23193:SF23	NUCLEAR PORE COMPLEX PROTEIN NUP153	7.5e-100	336.2	6-1454
XP_046656760.1	PTHR24014:SF4	2-OXOGLUTARATE AND IRON-DEPENDENT OXYGENASE DOMAIN-CONTAINING PROTEIN 2	1.7e-93	314.5	16-320
XP_046649568.1	PTHR11022:SF66	N-ACETYLMURAMOYL-L-ALANINE AMIDASE	4.6e-131	438.7	52-922
XP_046651952.1	PTHR45828:SF36	REELIN DOMAIN-CONTAINING PROTEIN	2.9e-54	184.6	1-222
XP_046642802.1	PTHR11599:SF46	PROTEASOME SUBUNIT BETA TYPE-6	7.9e-103	343.2	15-223
XP_046632444.1	PTHR13793:SF155	ZINC FINGER PROTEIN ZFP-1	0	1618.5	49-1026
XP_046641435.1	PTHR24394:SF33	ZINC FINGER AND BTB DOMAIN-CONTAINING PROTEIN 8B	3.1e-05	23.9	8-130
XP_046656463.1	PTHR11929:SF232	ALPHA-(1,3)-FUCOSYLTRANSFERASE FUT-1	3.7e-140	468.0	61-436
XP_046642138.1	PTHR21177:SF4	IP06524P	2.1e-37	130.1	108-317
XP_046650046.1	PTHR21561:SF12	INO80 COMPLEX SUBUNIT B	3.2e-63	215.2	8-399
XP_046643247.1	PTHR46054:SF3	MATERNAL EFFECT PROTEIN STAUFEN	1.7e-214	715.6	1-690
XP_046638687.1	PTHR13490	MITOCHONDRIAL 28S RIBOSOMAL PROTEIN S28	4.6e-06	27.2	3-77
XP_046646061.1	PTHR12277:SF194	2-ARACHIDONOYLGLYCEROL HYDROLASE ABHD12	3.3e-113	379.0	10-322
XP_046643337.1	PTHR46927	AGAP005574-PA	1.8e-21	77.5	1-152
XP_046634606.1	PTHR45734	TENSIN	1.3e-289	964.8	161-1922
XP_046633745.1	PTHR24173:SF40	ANK_REP_REGION DOMAIN-CONTAINING PROTEIN	2.3e-118	396.7	40-455
XP_046637035.1	PTHR18952:SF259	CARBONATE DEHYDRATASE IV	2.6e-98	329.2	62-320
XP_046630702.1	PTHR10188:SF6	N(4)-(BETA-N-ACETYLGLUCOSAMINYL)-L-ASPARAGINASE	4.2e-144	480.4	92-415
XP_046648923.1	PTHR24351:SF197	SERUM/GLUCOCORTICOID REGULATED KINASE FAMILY MEMBER 3	1.5e-185	618.4	47-562
XP_046656856.1	PTHR10466:SF14	PHOSPHOMANNOMUTASE	1.9e-129	431.2	169-412
XP_046650562.1	PTHR43941	STRUCTURAL MAINTENANCE OF CHROMOSOMES PROTEIN 2	9.9e-07	28.1	19-332
XP_046657552.1	PTHR11960:SF3	EUKARYOTIC TRANSLATION INITIATION FACTOR 4E TYPE 1B	5.6e-85	284.9	10-218
XP_046637359.1	PTHR11831:SF46	40S RIBOSOMAL PROTEIN S9	2.8e-109	363.9	8-194
XP_046640190.1	PTHR34072:SF25	RETROVIRUS-RELATED POL POLYPROTEIN FROM TRANSPOSON 297-LIKE PROTEIN	3.2e-94	317.4	1-554
XP_046641813.1	PTHR24023:SF1060	FIBRILLAR COLLAGEN NC1 DOMAIN-CONTAINING PROTEIN	4.4e-97	327.1	121-715
XP_046650028.1	PTHR36175	CYANOPHYCINASE	1.3e-158	528.3	4-404
XP_046652414.1	PTHR11918	RADICAL SAM PROTEINS	2.2e-239	796.6	8-506
XP_046653715.1	PTHR10689	MICROSOMAL GLUTATHIONE S-TRANSFERASE 1	6.2e-49	166.4	3-147
XP_046637153.1	PTHR24324:SF9	HOMEOBOX DOMAIN-CONTAINING PROTEIN	1e-45	157.0	3-310
XP_046651151.1	PTHR45992:SF2	EUKARYOTIC ELONGATION FACTOR 2 KINASE	1.6e-128	430.6	65-680
XP_046649340.1	PTHR31781	UNC80	0	3726.9	8-3339
XP_046645697.1	PTHR43038:SF2	RH61964P	8.9e-195	649.6	17-738
XP_046653468.1	PTHR10217:SF640	POTASSIUM VOLTAGE-GATED CHANNEL SUBFAMILY H MEMBER 6	0	1295.2	73-1406
XP_046649230.1	PTHR45622:SF64	SECRETION-REGULATING GUANINE NUCLEOTIDE EXCHANGE FACTOR	4.9e-104	348.9	4-352
XP_046647637.1	PTHR24071:SF17	GTP-BINDING NUCLEAR PROTEIN RAN	7.5e-136	450.9	5-215
XP_046653508.1	PTHR22775:SF48	FI21262P1	9.7e-294	977.5	25-970
XP_046652744.1	PTHR14728	UNCHARACTERIZED	4.5e-55	188.4	33-345
XP_046648085.1	PTHR19305:SF14	SYNAPTOSOMAL-ASSOCIATED PROTEIN-RELATED	1.8e-89	299.6	35-233
XP_046651347.1	PTHR13363:SF6	RING FINGER AND SPRY DOMAIN-CONTAINING PROTEIN 1	2.7e-240	799.0	1-536
XP_046636763.1	PTHR11636:SF70	INHIBITORY POU PROTEIN	5.5e-121	404.7	69-525
XP_046651237.1	PTHR13930:SF0	S-ADENOSYL-L-METHIONINE-DEPENDENT TRNA 4-DEMETHYLWYOSINE SYNTHASE TYW1-RELATED	1.2e-296	986.5	19-725
XP_046654332.1	PTHR23279	DEFECTIVE PROBOSCIS EXTENSION RESPONSE  DPR -RELATED	7.6e-62	209.6	225-460
XP_046654242.1	PTHR10380:SF2	AGAP003037-PA	2.3e-97	327.8	5-608
XP_046634539.1	PTHR18934:SF237	ATP-DEPENDENT DNA/RNA HELICASE DHX36	8e-178	594.1	50-625
XP_046650402.1	PTHR11475:SF115	CHORION PEROXIDASE	8.5e-37	127.3	1-176
XP_046654135.1	PTHR11220:SF1	OS01G0235300 PROTEIN	6e-45	154.8	16-200
XP_046653445.1	PTHR15036:SF83	AGRIN	7.4e-236	786.8	161-1861
XP_046646790.1	PTHR23031:SF15	LD12055P	1.7e-235	784.1	16-686
XP_046634973.1	PTHR11098	NICOTINATE PHOSPHORIBOSYLTRANSFERASE	5.5e-257	854.3	12-576
XP_046633833.1	PTHR23324:SF83	RE68566P	1.3e-135	452.9	4-384
XP_046631317.1	PTHR11431	FERRITIN	2.4e-67	226.6	6-168
XP_046635095.1	PTHR13382:SF54	F-BOX AND LEUCINE-RICH REPEAT PROTEIN 16	1.6e-36	127.2	56-476
XP_046646974.1	PTHR24292:SF102	CYTOCHROME P450 308A1-RELATED	1.3e-146	489.7	16-501
XP_046642262.1	PTHR22811:SF183	TRANSMEMBRANE EMP24 DOMAIN-CONTAINING PROTEIN 10	1.2e-79	267.9	6-205
XP_046636102.1	PTHR10380:SF224	AGAP013248-PA	6.5e-59	200.1	14-255
XP_046631164.1	PTHR19862	WD REPEAT-CONTAINING PROTEIN 48	4.6e-140	469.2	16-728
XP_046644451.1	PTHR10796:SF130	PATCHED DOMAIN-CONTAINING PROTEIN 3-LIKE PROTEIN	7.9e-97	325.9	1-194
XP_046636838.1	PTHR45985:SF8	CHITIN DEACETYLASE-LIKE 9, ISOFORM A	2.3e-151	506.2	27-399
XP_046632714.1	PTHR24123:SF130	TANKYRASE-LIKE PROTEIN	1.8e-285	950.7	116-1150
XP_046636305.1	PTHR24169:SF25	DORSAL-RELATED IMMUNITY FACTOR DIF-RELATED	7.7e-180	601.1	55-848
XP_046633659.1	PTHR35193:SF5	MUCIN 13A, CELL SURFACE-ASSOCIATED-RELATED	0.00014	20.4	138-452
XP_046633415.1	PTHR24189:SF66	SI:CH211-203B8.6	3.4e-70	238.2	161-710
XP_046657229.1	PTHR11905:SF237	MIND-MELD, ISOFORM J	0	1427.9	26-1242
XP_046656503.1	PTHR24364:SF18	LP06937P	8.3e-59	200.4	3-287
XP_046654053.1	PTHR21113:SF6	CHITIN-BINDING TYPE-4 DOMAIN-CONTAINING PROTEIN	6.6e-77	259.5	81-489
XP_046644764.1	PTHR23101:SF25	GTPASE-ACTIVATING PROTEIN AND VPS9 DOMAIN-CONTAINING PROTEIN 1	1.9e-135	453.9	721-1468
XP_046655905.1	PTHR35365:SF32	SUBFAMILY NOT NAMED	2.2e-53	182.3	110-1165
XP_046640814.1	PTHR22923:SF62	COMPLEMENT C1Q TUMOR NECROSIS FACTOR-RELATED PROTEIN 3	2.5e-106	356.8	70-494
XP_046633768.1	PTHR22846:SF2	F-BOX-LIKE/WD REPEAT-CONTAINING PROTEIN EBI	3.7e-53	181.6	21-379
XP_046634212.1	PTHR18841	VITELLINE MEMBRANE OUTER LAYER PROTEIN I-RELATED	9.4e-51	172.7	9-202
XP_046641629.1	PTHR10256:SF2	SELENIDE, WATER DIKINASE 1	1.5e-189	630.4	30-408
XP_046652398.1	PTHR12756:SF9	CYTOSOLIC CARBOXYPEPTIDASE 6	3.9e-178	593.6	52-500
XP_046647902.1	PTHR12027:SF87	PROTEIN WNT-5B	1.3e-164	548.1	71-419
XP_046655857.1	PTHR12784	STEERIN	2e-253	845.5	848-1758
XP_046642941.1	PTHR24208:SF168	PROTEIN APTEROUS	1e-108	364.5	129-563
XP_046637174.1	PTHR23320:SF168	SUBFAMILY NOT NAMED	2.4e-56	192.4	9-253
XP_046652672.1	PTHR23279:SF37	DEFECTIVE PROBOSCIS EXTENSION RESPONSE 13, ISOFORM B	1.8e-110	368.7	82-330
XP_046645223.1	PTHR11254:SF67	E3 UBIQUITIN-PROTEIN LIGASE HUWE1	0	1631.2	122-4415
XP_046649036.1	PTHR24243:SF226	THYROLIBERIN RECEPTOR	4.5e-197	655.9	111-531
XP_046653197.1	PTHR24350:SF0	AURORA KINASE	3.5e-112	377.3	23-215
XP_046635621.1	PTHR45683:SF3	MITOCHONDRIAL FOLATE TRANSPORTER/CARRIER	3.2e-120	401.2	28-323
XP_046654400.1	PTHR22808:SF3	5-METHYLCYTOSINE RRNA METHYLTRANSFERASE NSUN4	2.3e-118	396.2	26-462
XP_046650330.1	PTHR10655:SF68	ABHYDROLASE_2 DOMAIN-CONTAINING PROTEIN	1.3e-100	336.0	4-215
XP_046646696.1	PTHR10316:SF40	LD27118P	0	1197.2	164-1560
XP_046650240.1	PTHR23301:SF95	EG:56G7.1 PROTEIN-RELATED	6.5e-33	114.8	37-257
XP_046648407.1	PTHR11489:SF9	40S RIBOSOMAL PROTEIN SA	6.8e-127	423.6	1-288
XP_046656881.1	PTHR12236:SF79	CUTICULAR PROTEIN 56F	2.3e-44	153.2	1-193
XP_046649978.1	PTHR13703:SF28	MOTHERS AGAINST DECAPENTAPLEGIC HOMOLOG 6	7.3e-94	316.2	3-448
XP_046631792.1	PTHR48112:SF32	HIGH MOBILITY GROUP PROTEIN DSP1	1.2e-20	75.2	42-231
XP_046631946.1	PTHR11477:SF14	TRANSCRIPTION ELONGATION FACTOR A N-TERMINAL AND CENTRAL DOMAIN-CONTAINING PROTEIN 2	0.0006	19.7	58-111
XP_046648567.1	PTHR22955:SF69	INTEGRASE CATALYTIC DOMAIN-CONTAINING PROTEIN	1.6e-62	212.6	55-475
XP_046639834.1	PTHR24253:SF26	COAGULATION FACTOR XII	2.1e-117	394.0	40-617
XP_046654074.1	PTHR46513:SF36	LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN	2.7e-212	708.4	30-1066
XP_046650171.1	PTHR11904:SF12	PURINE NUCLEOSIDE PHOSPHORYLASE	3.6e-130	434.0	36-318
XP_046638818.1	PTHR23354:SF95	MTOR-ASSOCIATED PROTEIN MEAK7	5.5e-65	220.8	175-415
XP_046644395.1	PTHR43464:SF19	UBIQUINONE BIOSYNTHESIS O-METHYLTRANSFERASE, MITOCHONDRIAL	2.7e-52	178.4	8-264
XP_046646953.1	PTHR45820:SF2	ZINC TRANSPORTER 63C, ISOFORM F	2e-225	749.1	14-417
XP_046654560.1	PTHR12276:SF45	CLATHRIN INTERACTOR 1	1.4e-116	391.6	7-511
XP_046645555.1	PTHR24058:SF45	HOMEODOMAIN-INTERACTING PROTEIN KINASE 3	1.3e-274	915.1	133-596
XP_046644192.1	PTHR15350:SF8	COP9 SIGNALOSOME COMPLEX SUBUNIT 7B	6.5e-88	295.1	1-228
XP_046634700.1	PTHR24083:SF103	PROTEIN ULTRASPIRACLE	1.9e-202	673.4	44-402
XP_046631928.1	PTHR10642:SF26	RIBONUCLEASE H1	2.3e-33	116.9	20-164
XP_046634954.1	PTHR21355:SF0	G-PROTEIN COUPLED RECEPTOR-ASSOCIATED PROTEIN LMBRD2	6e-200	666.5	1-642
XP_046643958.1	PTHR24342	SERINE/THREONINE-PROTEIN KINASE 17	4.6e-114	383.1	44-317
XP_046651186.1	PTHR20856:SF5	DNA-DIRECTED RNA POLYMERASE I SUBUNIT RPA2	0	1383.4	33-1142
XP_046636471.1	PTHR12750:SF11	INOSITOL HEXAKISPHOSPHATE AND DIPHOSPHOINOSITOL-PENTAKISPHOSPHATE KINASE 1	0	1596.6	94-1272
XP_046651916.1	PTHR12236:SF97	CUTICULAR PROTEIN 50CB-RELATED	3.8e-22	80.2	35-98
XP_046656594.1	PTHR11177:SF360	CHITINASE 12-RELATED	4.1e-120	401.7	4-381
XP_046641100.1	PTHR47990:SF64	FE2OG DIOXYGENASE DOMAIN-CONTAINING PROTEIN	2.5e-53	182.6	9-310
XP_046656775.1	PTHR46283:SF4	E3 UBIQUITIN-PROTEIN LIGASE MARCHF5	6.8e-114	380.4	19-289
XP_046642589.1	PTHR47412	FI01434P-RELATED	1.1e-163	545.6	17-580
XP_046639828.1	PTHR10353:SF38	LACTASE-PHLORIZIN HYDROLASE	2e-191	640.0	29-492
XP_046655739.1	PTHR23505:SF67	PROTEIN SPINSTER HOMOLOG 3	2.1e-17	63.3	119-193
XP_046645950.1	PTHR22922:SF5	CAPRIN-2	2.3e-05	23.6	288-398
XP_046645704.1	PTHR15904:SF17	RHO-GAP DOMAIN-CONTAINING PROTEIN	1.2e-153	514.4	50-777
XP_046657088.1	PTHR12236:SF79	CUTICULAR PROTEIN 56F	5e-50	171.8	1-142
XP_046631934.1	PTHR10642:SF26	RIBONUCLEASE H1	4.5e-34	119.2	13-157
XP_046642945.1	PTHR23235:SF15	LETHAL SP8	2.7e-129	433.4	42-510
XP_046641099.1	PTHR47990:SF64	FE2OG DIOXYGENASE DOMAIN-CONTAINING PROTEIN	2.5e-53	182.6	9-310
XP_046641878.1	PTHR13710:SF72	ATP-DEPENDENT DNA HELICASE Q1	6.7e-246	818.5	6-602
XP_046639846.1	PTHR22950:SF693	SODIUM-COUPLED NEUTRAL AMINO ACID TRANSPORTER 11-RELATED	3e-101	339.7	14-423
XP_046635625.1	PTHR10672:SF3	PROTEIN HU-LI TAI SHAO	3.2e-137	459.5	24-336
XP_046646587.1	PTHR12951:SF5	PROTEIN UNC-119 HOMOLOG A	2.3e-104	348.8	43-234
XP_046648056.1	PTHR12157	REGULATING SYNAPTIC MEMBRANE EXOCYTOSIS PROTEIN	0	1052.0	67-1797
XP_046636475.1	PTHR13793:SF162	ALHAMBRA, ISOFORM P	3.9e-68	231.6	15-463
XP_046641788.1	PTHR10920:SF13	PRE-RRNA 2'-O-RIBOSE RNA METHYLTRANSFERASE FTSJ3	5.4e-245	815.8	1-835
XP_046642968.1	PTHR10336:SF149	1-PHOSPHATIDYLINOSITOL 4,5-BISPHOSPHATE PHOSPHODIESTERASE CLASSES I AND II	0	1096.3	11-1063
XP_046635439.1	PTHR45627:SF26	ADENYLATE CYCLASE TYPE 1	7.3e-103	346.0	27-227
XP_046643914.1	PTHR11590:SF69	RE08173P	0	1134.2	86-806
XP_046652630.1	PTHR31796:SF2	SUZ DOMAIN-CONTAINING PROTEIN 1	7.9e-37	127.5	14-177
XP_046655842.1	PTHR46439:SF2	AGAP000893-PA	6.4e-106	355.8	46-2169
XP_046654926.1	PTHR24247:SF221	5-HYDROXYTRYPTAMINE RECEPTOR 1	6.2e-37	127.8	135-239
XP_046643184.1	PTHR46256:SF3	MYOSIN III	0	2026.9	7-1398
XP_046634188.1	PTHR24068:SF63	UBIQUITIN-CONJUGATING ENZYME E2 E3	1.5e-105	351.8	50-217
XP_046646220.1	PTHR22599:SF63	MOB KINASE ACTIVATOR 1B	2.3e-138	459.4	10-221
XP_046634918.1	PTHR13681:SF24	TUDOR DOMAIN-CONTAINING PROTEIN 3	2.1e-82	278.6	6-599
XP_046656885.1	PTHR23199:SF12	NEUROTROPHIN 1-RELATED	3.9e-71	240.4	26-236
XP_046645027.1	PTHR11533:SF291	AMINOPEPTIDASE-RELATED	9.3e-46	157.0	2-241
XP_046638854.1	PTHR24254:SF6	CUBILIN	0	3387.3	159-3799
XP_046645551.1	PTHR22988:SF73	RHO-ASSOCIATED PROTEIN KINASE	0	2104.4	19-1381
XP_046657799.1	PTHR19359:SF41	GEO08203P1	2.5e-45	154.0	43-150
XP_046635666.1	PTHR22891:SF164	PIWI-LIKE PROTEIN 1	1.5e-236	788.1	24-879
XP_046654948.1	PTHR45994	FI21225P1	8.9e-186	620.3	1-483
XP_046650372.1	PTHR22552:SF24	RE35358P	2.3e-05	25.5	47-191
XP_046635812.1	PTHR43903:SF23	NEUROLIGIN 1, ISOFORM D	0	1226.7	25-1211
XP_046649044.1	PTHR48021	FAMILY NOT NAMED	3.8e-129	432.2	11-472
XP_046630933.1	PTHR11475:SF106	CURLY SU	0	1399.9	6-942
XP_046644391.1	PTHR11959:SF10	4-HYDROXYPHENYLPYRUVATE DIOXYGENASE-LIKE PROTEIN	5.4e-145	483.8	1-389
XP_046650698.1	PTHR22933:SF31	FI18007P1	1.2e-26	93.9	210-473
XP_046650175.1	PTHR21142	SARCOGLYCANS	3.4e-52	177.9	12-326
XP_046635760.1	PTHR10003:SF31	SUPEROXIDE DISMUTASE [CU-ZN] 3	4.3e-63	213.5	4-148
XP_046638596.1	PTHR12728	BRIX DOMAIN CONTAINING PROTEIN	1.9e-110	369.1	3-293
XP_046654370.1	PTHR33332:SF29	REVERSE TRANSCRIPTASE DOMAIN-CONTAINING PROTEIN	7.1e-43	147.7	14-283
XP_046654257.1	PTHR24251	OVOCHYMASE-RELATED	9.3e-24	84.9	57-175
XP_046645793.1	PTHR22923:SF62	COMPLEMENT C1Q TUMOR NECROSIS FACTOR-RELATED PROTEIN 3	2.7e-95	320.5	39-580
XP_046644823.1	PTHR15746:SF23	RAB11 INTERACTING PROTEIN, ISOFORM A	9.1e-202	673.3	1-977
XP_046651352.1	PTHR11866:SF16	PROSTAGLANDIN E2 RECEPTOR EP4 SUBTYPE-LIKE PROTEIN	1.6e-91	307.5	72-460
XP_046652458.1	PTHR45705	FI20236P1	2.4e-86	292.1	9-468
XP_046631559.1	PTHR16220	WD REPEAT PROTEIN 8-RELATED	2.2e-54	185.7	7-244
XP_046643529.1	PTHR11850:SF295	ACHINTYA, ISOFORM C-RELATED	4.5e-80	270.6	53-367
XP_046651155.1	PTHR47978:SF21	RAS-RELATED PROTEIN RAB-26	3e-77	259.9	75-230
XP_046653711.1	PTHR10036:SF3	UPAR/LY6 DOMAIN-CONTAINING PROTEIN	1.9e-12	47.8	1-124
XP_046648377.1	PTHR24413:SF213	FI01029P-RELATED	6.5e-61	207.3	99-336
XP_046648250.1	PTHR46165:SF2	SET AND MYND DOMAIN-CONTAINING PROTEIN 4	3.6e-182	608.6	4-729
XP_046651608.1	PTHR21311	CONSERVED OLIGOMERIC GOLGI COMPLEX COMPONENT 8	4.6e-171	571.0	20-585
XP_046652736.1	PTHR11848:SF282	TGFB_PROPEPTIDE DOMAIN-CONTAINING PROTEIN	2.6e-188	627.2	110-580
XP_046641431.1	PTHR42643:SF24	IONOTROPIC RECEPTOR 20A-RELATED	1.5e-33	117.0	12-172
XP_046647208.1	PTHR45909:SF1	ADP-RIBOSYLATION FACTOR-RELATED PROTEIN 1	1.4e-79	267.1	1-197
XP_046645586.1	PTHR22974:SF23	TOUSLED-LIKE KINASE, ISOFORM G	2.4e-262	872.9	99-1070
XP_046636824.1	PTHR24089:SF711	FI05451P	2.9e-205	683.1	19-487
XP_046647845.1	PTHR23105:SF54	H/ACA RIBONUCLEOPROTEIN COMPLEX SUBUNIT 2	4.2e-46	157.6	12-154
XP_046633741.1	PTHR44167:SF9	SERINE/THREONINE-PROTEIN KINASE CHK2	4e-108	363.0	51-439
XP_046637031.1	PTHR22923:SF62	COMPLEMENT C1Q TUMOR NECROSIS FACTOR-RELATED PROTEIN 3	2.1e-73	248.4	81-437
XP_046651033.1	PTHR22955:SF69	INTEGRASE CATALYTIC DOMAIN-CONTAINING PROTEIN	2.7e-127	427.3	1-805
XP_046646065.1	PTHR16127	TAXILIN	4.6e-10	39.7	93-247
XP_046655500.1	PTHR11506	LYSOSOME-ASSOCIATED MEMBRANE GLYCOPROTEIN	2e-19	70.8	66-304
XP_046638783.1	PTHR15588:SF9	U6 SNRNA-ASSOCIATED SM-LIKE PROTEIN LSM8	2.4e-42	143.2	1-94
XP_046649913.1	PTHR23421:SF199	BETA-GALACTOSIDASE	1.6e-240	800.3	17-662
XP_046636301.1	PTHR24251	OVOCHYMASE-RELATED	1.1e-15	58.2	45-208
XP_046655460.1	PTHR46600:SF1	THAP-TYPE DOMAIN-CONTAINING PROTEIN	1.5e-10	41.4	5-211
XP_046644619.1	PTHR12919:SF20	28S RIBOSOMAL PROTEIN S16, MITOCHONDRIAL	4.4e-35	121.0	14-115
XP_046644455.1	PTHR24276:SF91	AT26814P-RELATED	1.4e-125	418.7	28-589
XP_046649183.1	PTHR45702:SF2	KUZBANIAN, ISOFORM A	3.6e-285	949.1	7-857
XP_046631222.1	PTHR17039	U3 SMALL NUCLEOLAR RIBONUCLEOPROTEIN PROTEIN MPP10	1.3e-128	431.3	10-637
XP_046643252.1	PTHR10514:SF24	ANGIOTENSIN-CONVERTING ENZYME 2	5.7e-294	978.0	18-634
XP_046642124.1	PTHR10210:SF53	GH23275P	2.6e-189	629.1	7-350
XP_046647868.1	PTHR22922:SF19	CAPRIN HOMOLOG	2.1e-84	285.1	14-588
XP_046635091.1	PTHR22923:SF62	COMPLEMENT C1Q TUMOR NECROSIS FACTOR-RELATED PROTEIN 3	2.4e-89	300.9	76-493
XP_046640858.1	PTHR24260:SF139	CLIP DOMAIN-CONTAINING SERINE PROTEASE	1.6e-76	258.9	10-451
XP_046637517.1	PTHR37002:SF10	TGC DOMAIN-CONTAINING PROTEIN	5.6e-66	223.9	49-663
XP_046632758.1	PTHR45783	KINESIN LIGHT CHAIN	2.7e-251	836.4	17-557
XP_046638873.1	PTHR10075:SF53	DOWN SYNDROME CELL ADHESION MOLECULE 1, ISOFORM BQ	0	2155.7	16-1971
XP_046649389.1	PTHR23113:SF193	RAS-SPECIFIC GUANINE NUCLEOTIDE-RELEASING FACTOR 1	0	1232.3	138-1591
XP_046655901.1	PTHR10574:SF434	PROTEIN TAG-53-RELATED	0	1651.8	1-1378
XP_046634327.1	PTHR14680	SI:DKEY-126G1.9-RELATED	1.1e-06	29.3	35-150
XP_046646048.1	PTHR13415:SF5	INTEGRATOR COMPLEX SUBUNIT 12	1.5e-34	120.4	5-319
XP_046633411.1	PTHR13326:SF21	PSEUDOURIDYLATE SYNTHASE 7 HOMOLOG	1.2e-135	453.9	33-695
XP_046632669.1	PTHR10997:SF7	IMPORTIN-11	5.9e-256	852.9	14-972
XP_046649272.1	PTHR34072:SF25	RETROVIRUS-RELATED POL POLYPROTEIN FROM TRANSPOSON 297-LIKE PROTEIN	1.4e-205	686.2	237-1433
XP_046636667.1	PTHR21538:SF19	RHOTEKIN	2.6e-89	300.6	112-526
XP_046648081.1	PTHR13364	DEFECTIVE SPERMATOGENESIS PROTEIN 39	5.9e-101	339.3	27-451
XP_046650034.1	PTHR48021	FAMILY NOT NAMED	4.2e-148	494.7	181-624
XP_046643043.1	PTHR23506:SF31	CHROMAFFIN GRANULE AMINE TRANSPORTER	2.7e-203	676.6	6-489
XP_046647733.1	PTHR23430:SF385	HISTONE H2A	7e-81	269.2	1-123
XP_046640009.1	PTHR11638:SF93	CASEINOLYTIC PEPTIDASE B PROTEIN HOMOLOG	1.4e-42	146.8	3-103
XP_046653441.1	PTHR46071:SF2	ANKYRIN REPEAT AND BTB/POZ DOMAIN-CONTAINING PROTEIN 2-LIKE PROTEIN	0	1783.8	791-1989
XP_046654131.1	PTHR12439	PLACENTAL PROTEIN 11-RELATED	1.3e-76	258.9	25-298
XP_046655684.1	PTHR23169:SF23	SHORT STOP, ISOFORM H	0	3292.7	2-2746
XP_046657547.1	PTHR23199:SF12	NEUROTROPHIN 1-RELATED	7.9e-72	242.7	26-230
XP_046646026.1	PTHR14009:SF13	LETM1 DOMAIN-CONTAINING PROTEIN 1	2.1e-87	294.1	3-281
XP_046636905.1	PTHR14972:SF8	SUBFAMILY NOT NAMED	3.1e-103	347.0	8-436
XP_046635503.1	PTHR24060	METABOTROPIC GLUTAMATE RECEPTOR	5.4e-244	812.7	31-919
XP_046630588.1	PTHR10706:SF130	OS01G0659900 PROTEIN	5.5e-55	187.6	4-395
XP_046631187.1	PTHR11161	O-ACYLTRANSFERASE	1.5e-156	523.2	40-701
XP_046631030.1	PTHR24413:SF213	FI01029P-RELATED	7.8e-53	180.7	51-223
XP_046631917.1	PTHR34930:SF2	MICROTUBULE-ASSOCIATED PROTEIN JUPITER	5.8e-11	43.9	17-168
XP_046646374.1	PTHR46680	NF-KAPPA-B INHIBITOR ALPHA	1.5e-22	80.7	13-204
XP_046648706.1	PTHR34398:SF2	SUBFAMILY NOT NAMED	1e-176	587.2	3-449
XP_046655102.1	PTHR23335:SF0	CALMODULIN-BINDING TRANSCRIPTION ACTIVATOR, ISOFORM F	6.6e-209	697.6	82-1474
XP_046633482.1	PTHR35193:SF5	MUCIN 13A, CELL SURFACE-ASSOCIATED-RELATED	2.1e-27	95.9	18-578
XP_046656095.1	PTHR24393:SF94	ICHOR	7.4e-43	147.6	359-744
